DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-03-23 17:36:00;   null;221.341;260.662; 69.592;122.425;1284.100;120.813;150.961;350.072;405.013;337.240;409.000;105.706; 89.530;165.733;203.400;211.585;273.323; 99.302;160.342; 94.933;198.040;175.350;   null;199.435;201.505;113.115;226.355;129.255;269.120;  4.717; 16.479;106.750
2024-03-23 17:38:00;   null;220.367;256.954; 70.083;124.775;1267.750;119.206;149.354;348.475;405.842;344.630;408.500;106.557; 88.445;166.160;200.267;210.462;272.937;100.102;160.701; 92.933;197.885;178.575;   null;194.800;203.505;112.190;227.245;128.015;267.730;  4.963; 16.736;109.497
2024-03-23 17:40:00;   null;217.583;257.739; 74.250;125.342;1270.350;119.735;151.198;350.768;401.294;335.005;408.000;100.120; 86.995;169.382;202.600;209.982;270.007; 98.760;161.596; 94.667;198.490;177.175;249.350;193.790;208.570;113.230;228.785;128.630;271.385;  4.480; 16.220;105.324
2024-03-23 17:42:00;   null;222.591;259.807; 70.308;120.641;1300.500;122.310;149.518;349.319;406.691;337.650;410.000;104.424; 90.440;166.148;200.533;210.729;272.827; 99.438;165.776; 95.467;199.450;174.840;250.000;195.435;204.660;113.025;227.615;128.580;272.690;  4.700; 16.751;106.855
2024-03-23 17:44:00;   null;222.216;258.643; 68.692;123.217;1277.550;119.405;150.620;344.372;405.761;339.790;402.500;104.973; 89.475;171.717;204.933;207.846;272.877;100.598;161.429; 95.333;196.215;176.810;239.400;194.820;205.760;112.920;227.485;128.630;269.185;  4.384; 15.739;108.068
2024-03-23 17:46:00;   null;220.216;256.010; 73.683;121.042;1276.100;117.667;151.544;345.876;401.630;336.760;407.000;107.818; 89.270;163.920;204.200;209.715;275.240;102.831;163.193; 95.933;198.690;177.375;246.850;197.405;200.275;115.880;227.425;128.960;267.295;  4.507; 17.376;107.014
2024-03-23 17:48:00;   null;221.650;254.286; 74.475;124.234;1286.450;120.632;149.161;345.590;402.273;336.315;411.000;104.611; 91.015;167.154;202.133;208.487;269.689; 99.023;159.850; 97.667;196.185;176.780;246.200;201.540;198.605;113.770;226.470;127.755;269.705;  4.867; 17.171;108.226
2024-03-23 17:50:00;   null;220.800;259.833; 68.775;120.917;1292.700;118.615;151.598;344.892;402.870;338.430;411.000;103.880; 90.530;162.776;203.600;209.396;268.645;100.662;164.652; 94.733;201.575;173.865;250.300;196.475;201.120;112.880;225.675;127.770;268.870;  4.647; 16.905;107.857
2024-03-23 17:52:00;   null;221.708;256.670; 73.117;122.933;1279.750;116.785;151.445;343.667;400.860;337.445;408.500;102.375; 90.090;163.577;200.267;209.396;269.128; 97.706;166.781; 94.867;200.120;177.495;   null;197.770;200.855;112.425;225.170;129.145;267.300;  4.489; 16.435;109.547
2024-03-23 17:54:00;   null;218.308;258.750; 73.558;122.933;1280.200;117.586;152.078;348.842;403.861;337.035;408.000;105.258; 89.810;166.327;203.200;211.902;270.521;100.348;162.681; 95.533;200.965;175.540;249.400;195.400;206.405;111.690;230.140;129.125;268.915;  4.752; 16.470;106.538
2024-03-23 17:56:00;   null;221.216;257.827; 68.000;119.383;1277.850;116.700;150.635;347.747;406.191;337.000;411.500;103.176; 89.855;166.101;203.000;211.103;273.383; 99.121;164.327; 95.867;200.165;179.655;   null;197.185;198.920;115.730;226.295;127.970;271.265;  4.383; 17.026;107.805
2024-03-23 17:58:00;   null;219.800;254.815; 69.417;122.158;1275.600;120.556;151.998;353.276;403.834;333.670;416.500;104.856; 90.665;163.635;200.267;211.902;268.679; 96.433;165.165; 95.267;197.115;179.490;244.800;197.335;206.665;113.710;224.340;128.205;269.780;  4.277; 16.328;107.805
2024-03-23 18:00:00;   null;225.709;255.909; 69.325;122.550;1286.850;119.906;154.563;349.524;408.896;336.605;411.500;102.319; 87.985;166.921;200.933;213.130;274.250;100.039;161.182; 95.467;196.400;178.785;248.800;199.400;208.645;114.180;225.165;130.945;268.905;  4.558; 17.274;108.385
2024-03-23 18:02:00;   null;221.017;260.315; 71.425;119.359;1281.650;122.840;151.989;344.477;404.117;337.800;406.000;103.146; 89.560;167.364;207.133;210.144;270.475;101.791;159.698; 94.733;200.805;178.120;244.800;199.530;197.570;114.985;226.110;130.745;268.900;  4.567; 17.863;107.065
2024-03-23 18:04:00;   null;218.608;259.118; 66.400;119.933;1289.400;118.598;149.678;346.942;400.340;338.460;405.000;105.556; 90.695;166.523;205.333;209.770;274.714; 98.499;161.345; 96.933;198.970;177.430;249.200;194.890;205.875;112.460;228.080;129.230;268.615;  4.461; 17.128;108.805
2024-03-23 18:06:00;   null;222.275;260.971; 70.683;117.800;1285.350;120.477;150.566;348.939;403.259;336.460;407.500;104.307; 89.205;166.488;199.133;211.636;275.033;100.686;163.047; 97.067;201.475;173.840;   null;198.575;203.050;111.645;226.325;128.335;272.430;  4.821; 17.040;107.118
2024-03-23 18:08:00;   null;223.942;255.864; 71.925;118.434;1279.750;121.371;151.509;344.184;405.642;335.165;406.500;104.562; 87.985;166.491;200.867;212.490;274.069; 96.743;164.816; 95.800;199.195;176.990;241.800;194.195;205.570;113.805;228.860;127.295;271.525;  4.199; 16.851;108.597
2024-03-23 18:10:00;   null;223.417;259.418; 69.283;122.958;1280.950;120.715;150.226;345.831;408.758;339.220;410.000;105.266; 88.450;167.461;202.333;207.739;274.071; 96.469;162.581; 93.600;198.870;176.675;247.400;197.740;200.700;114.645;227.890;130.160;264.475;  5.050; 16.320;109.546
2024-03-23 18:12:00;   null;222.091;258.326; 68.567;124.891;1289.650;119.151;153.577;350.674;406.193;338.000;410.000;105.717; 90.690;171.541;205.067;209.714;270.493; 99.102;162.585; 97.800;196.735;176.625;   null;195.135;204.355;112.680;228.940;128.530;268.280;  4.557; 16.811;111.019
2024-03-23 18:14:00;   null;222.175;259.205; 71.967;123.650;1297.250;118.464;151.355;346.484;399.698;339.845;409.500;103.597; 91.430;167.745;201.733;209.608;273.399; 98.368;162.846; 95.133;201.385;179.915;246.100;194.580;198.830;110.985;227.225;127.365;268.845;  4.636; 17.406;109.279
2024-03-23 18:16:00;   null;226.192;259.548; 72.167;122.167;1293.850;119.930;151.104;346.232;398.992;337.860;404.000;104.899; 89.205;164.283;204.867;207.530;277.858; 98.519;165.129; 95.400;199.060;177.355;245.500;197.575;206.100;114.010;223.735;128.640;270.380;  4.443; 15.679;106.908
2024-03-23 18:18:00;   null;222.900;255.214; 69.692;120.734;1277.550;120.792;155.451;351.216;407.103;340.780;407.500;106.641; 90.380;165.956;205.467;210.250;275.366; 98.413;164.503; 95.867;198.995;174.680;   null;198.080;203.010;114.340;232.700;129.840;269.270;  4.750; 16.571;109.493
2024-03-23 18:20:00;   null;220.175;257.974; 69.250;123.775;1278.800;120.782;151.730;352.117;404.856;342.310;407.500;105.357; 90.140;164.684;200.400;210.785;273.423; 98.784;161.312; 96.200;197.050;176.195;246.700;196.540;202.800;114.035;226.840;128.280;268.410;  4.897; 17.418;106.908
2024-03-23 18:22:00;   null;218.058;258.497; 70.900;121.817;1280.650;123.041;151.132;343.021;407.580;339.510;410.500;105.428; 89.735;169.710;202.467;212.756;272.286; 97.945;162.765; 94.667;200.775;178.310;250.300;199.700;203.555;111.900;226.745;129.860;272.205;  4.625; 17.866;108.331
2024-03-23 18:24:00;   null;221.109;259.838; 71.083;122.958;1279.100;122.398;153.732;348.073;407.104;337.595;409.000;105.599; 88.805;167.785;206.733;204.544;271.039;101.895;163.519; 94.400;196.735;175.680;253.100;199.175;199.735;112.810;229.430;127.570;267.490;  4.274; 17.262;109.330
2024-03-23 18:26:00;   null;219.867;258.290; 73.442;119.367;1290.500;120.646;151.659;347.531;405.843;335.945;407.500;109.634; 91.340;165.533;204.200;213.718;272.196; 98.003;162.368; 94.667;200.180;175.710;243.600;196.600;204.480;113.500;224.640;129.355;270.180;  4.789; 16.576;108.750
2024-03-23 18:28:00;   null;221.459;260.174; 73.075;123.408;1290.750;122.820;152.029;350.847;408.662;338.315;410.000;103.944; 89.810;165.355;204.733;212.756;279.373; 99.030;164.127; 93.267;196.190;178.865;244.900;195.120;202.750;112.585;226.565;127.475;267.170;  4.615; 16.576;111.226
2024-03-23 18:30:00;   null;223.108;260.081; 70.833;120.767;1271.800;123.613;151.500;348.782;406.559;337.700;408.000;106.284; 89.235;169.889;203.267;210.623;272.669; 99.369;165.118; 94.867;199.865;175.775;245.600;195.325;198.685;112.610;227.415;128.260;269.320;  4.869; 16.782;107.592
2024-03-23 18:32:00;   null;219.417;258.674; 71.225;121.150;1275.450;120.192;150.791;354.027;406.793;340.530;409.000;104.826; 90.120;168.010;203.333;209.930;273.273; 97.134;164.049; 95.067;200.260;177.165;249.700;197.535;196.005;112.360;223.160;128.460;268.290;  4.668; 16.129;108.856
2024-03-23 18:34:00;   null;222.242;257.344; 69.842;123.058;1284.600;119.073;150.902;344.317;408.524;342.905;401.500;106.131; 90.965;166.873;203.667;208.228;272.089;102.027;161.855; 94.333;198.485;180.870;244.800;193.895;201.515;111.675;226.195;127.225;271.530;  4.412; 17.072;109.804
2024-03-23 18:36:00;   null;222.492;256.896; 69.992;120.475;1292.100;123.953;152.833;350.476;404.208;335.760;407.500;103.581; 89.935;168.371;200.867;212.535;272.945; 96.070;162.232; 94.133;199.520;174.685;246.100;196.980;204.700;114.460;225.765;128.990;267.250;  4.586; 16.305;107.695
2024-03-23 18:38:00;   null;220.192;258.464; 69.242;121.500;   null;121.326;151.124;346.308;405.372;341.380;411.000;102.733; 89.155;169.192;203.200;212.913;276.770;101.184;163.018; 94.467;198.730;178.865;   null;195.690;206.980;114.180;228.140;129.005;266.595;  4.402; 16.606;109.063
2024-03-23 18:40:00;   null;223.066;255.937; 71.533;121.700;1274.150;121.558;150.304;351.997;407.146;342.715;404.000;101.082; 90.660;166.920;199.600;210.943;271.247; 98.880;163.005; 95.800;197.815;176.405;251.200;198.540;205.670;114.850;226.745;129.505;267.950;  4.717; 16.773;109.063
2024-03-23 18:42:00;   null;222.100;255.693; 71.700;123.891;1301.050;117.753;151.206;345.702;403.936;341.055;406.000;106.091; 91.865;170.336;203.600;208.706;271.231; 99.391;159.817; 94.467;197.260;176.010;251.100;194.705;204.030;113.315;227.790;130.270;267.585;  5.031; 16.913;107.854
2024-03-23 18:44:00;   null;223.141;259.255; 73.383;117.300;1289.750;122.193;149.854;350.590;404.171;339.300;413.500;101.162; 91.910;168.156;205.400;209.558;279.495; 97.907;163.550; 96.200;198.080;175.490;251.800;195.400;208.605;111.800;226.735;131.005;270.175;  4.311; 16.285;109.172
2024-03-23 18:46:00;   null;226.125;257.760; 72.358;123.659;1298.250;122.881;150.441;345.925;415.538;338.755;411.500;104.733; 87.830;165.910;201.467;213.395;279.089; 99.661;162.357; 95.067;201.180;175.885;247.100;195.330;203.900;113.855;225.295;127.965;269.020;  4.425; 17.069;107.592
2024-03-23 18:48:00;   null;219.784;258.456; 70.733;122.542;1279.950;121.016;154.723;346.994;405.022;341.995;413.500;107.501; 90.920;167.633;200.333;214.143;274.213; 99.060;162.665; 96.200;201.520;175.375;246.450;199.485;201.610;115.180;227.535;128.735;268.835;  4.433; 16.996;105.118
2024-03-23 18:50:00;   null;224.334;256.532; 66.758;122.325;1287.800;123.538;150.987;345.342;400.929;341.680;411.000;106.643; 89.915;170.413;204.467;207.798;274.654; 98.146;161.723; 96.000;200.895;180.760;249.100;194.610;203.675;114.060;228.635;128.710;269.855;  4.354; 17.002;109.063
2024-03-23 18:52:00;   null;222.825;255.907; 74.133;122.692;1270.700;120.294;151.782;348.441;412.086;339.160;410.000;104.612; 86.430;168.127;202.400;209.289;271.122; 99.480;164.407; 94.867;201.985;178.910;243.600;196.975;205.385;114.845;224.395;127.800;269.335;  4.512; 16.892;107.694
2024-03-23 18:54:00;   null;220.983;254.188; 72.192;120.150;1278.450;124.875;153.240;350.426;399.619;337.360;407.000;106.632; 87.865;162.944;203.733;211.581;277.989; 99.335;163.618; 93.933;198.180;178.285;   null;196.260;201.815;112.785;225.115;128.240;272.405;  4.722; 16.877;108.432
2024-03-23 18:56:00;   null;219.975;259.038; 73.308;123.650;1291.650;120.843;153.542;350.437;406.707;340.135;407.500;106.630; 88.410;167.526;203.200;211.795;277.014; 99.302;161.341; 97.533;198.810;177.395;   null;195.795;204.545;114.590;226.295;127.725;266.160;  4.248; 16.025;111.589
2024-03-23 18:58:00;   null;220.941;257.343; 67.958;120.800;1298.550;119.613;150.213;348.242;405.618;335.980;409.000;104.840; 88.840;166.200;204.267;210.143;276.039; 97.075;163.859; 95.800;202.880;175.035;242.400;196.885;208.130;115.540;229.705;128.390;270.305;  4.685; 16.697;110.168
2024-03-23 19:00:00;   null;219.733;259.270; 71.250;121.608;1266.600;123.509;152.807;352.652;405.935;339.020;408.500;107.533; 86.610;167.859;200.467;211.103;271.300; 99.425;160.317; 96.400;200.680;174.345;   null;190.555;208.175;114.490;225.935;127.910;269.130;  4.773; 16.549;108.536
2024-03-23 19:02:00;   null;222.300;259.394; 73.208;120.867;1285.250;119.313;150.245;348.631;408.965;339.430;409.000;104.066; 91.725;168.445;204.000;209.874;273.928; 99.604;164.072; 98.667;198.440;176.490;250.000;194.130;203.070;112.440;223.460;129.245;269.345;  4.851; 16.672;108.274
2024-03-23 19:04:00;   null;226.250;260.236; 69.108;120.458;1306.850;120.715;152.638;350.000;402.626;334.945;408.500;103.763; 90.945;164.763;201.067;210.999;270.350;100.061;162.427; 98.067;200.785;177.460;247.200;196.645;205.445;115.995;225.165;130.835;270.135;  4.404; 16.984;107.959
2024-03-23 19:06:00;   null;222.533;258.021; 72.108;123.034;1290.250;120.912;152.463;344.569;408.002;339.045;407.500;106.243; 88.995;164.947;202.333;212.756;275.634;100.121;159.629; 97.533;199.245;178.510;251.600;199.100;204.080;113.760;226.895;128.465;268.035;  4.656; 16.109;107.697
2024-03-23 19:08:00;   null;218.400;259.660; 70.825;121.158;1291.250;119.159;152.526;345.817;401.982;338.790;409.500;108.690; 90.195;160.652;202.000;211.159;272.706; 99.675;163.655; 95.067;199.160;177.330;250.850;195.045;204.865;115.325;227.445;128.105;268.720;  4.621; 17.069;106.486
2024-03-23 19:10:00;   null;222.375;258.214; 68.617;120.909;1283.050;121.271;151.540;346.311;405.712;337.505;407.000;103.170; 91.190;163.906;199.400;212.541;275.995; 99.249;163.724; 94.333;201.775;178.355;245.500;196.360;208.750;114.625;223.105;128.080;268.285;  4.673; 17.544;107.747
2024-03-23 19:12:00;   null;219.441;256.875; 71.933;121.441;1290.600;120.299;150.321;354.245;411.453;337.380;409.500;105.219; 91.405;169.894;203.733;206.678;273.839; 99.460;162.418; 97.133;197.400;174.960;252.200;196.490;204.725;112.590;226.325;129.040;268.330;  4.339; 16.249;109.063
2024-03-23 19:14:00;   null;220.808;255.609; 70.600;121.208;1286.450;119.306;153.515;353.024;404.218;340.710;414.500;106.261; 89.185;167.186;202.533;210.943;274.508; 99.151;164.427; 95.867;203.385;173.370;246.700;196.290;207.275;115.050;224.890;128.040;270.670;  4.425; 16.864;107.011
2024-03-23 19:16:00;   null;223.759;257.921; 72.558;124.550;1298.600;120.700;152.567;355.031;407.236;338.900;419.000;106.509; 88.480;167.636;204.000;213.395;272.361; 98.075;164.626; 97.600;196.445;179.110;   null;197.600;203.725;114.180;224.885;128.700;267.820;  4.329; 16.374;109.010
2024-03-23 19:18:00;   null;220.900;256.827; 70.717;123.275;1282.600;117.909;152.677;342.974;406.945;336.330;412.500;104.685; 87.720;167.752;204.400;211.529;270.971;101.188;163.251; 94.200;197.860;176.800;   null;195.810;205.380;116.390;225.475;129.685;271.325;  4.398; 15.322;109.428
2024-03-23 19:20:00;   null;223.967;255.711; 67.833;126.483;1277.400;123.592;152.959;348.488;409.194;337.490;409.000;108.097; 90.865;167.832;201.133;208.169;274.962;101.236;161.226; 97.733;197.420;177.170;   null;197.125;202.120;112.165;224.640;127.015;266.255;  4.538; 16.683;108.221
2024-03-23 19:22:00;   null;224.242;251.627; 70.583;121.341;1277.850;120.438;151.965;341.325;408.877;335.350;404.500;106.442; 91.645;166.204;200.200;211.903;271.951; 99.707;161.303; 96.067;200.625;177.595;245.700;195.240;205.100;116.575;224.255;129.035;269.805;  4.703; 17.296;110.587
2024-03-23 19:24:00;   null;220.666;255.294; 68.975;124.591;1298.450;122.055;152.872;349.492;402.548;336.520;405.500;105.523; 90.965;167.929;204.667;210.784;275.445;102.259;162.135; 97.667;198.495;177.890;   null;197.835;200.955;113.950;227.280;129.245;269.960;  4.404; 17.409;106.696
2024-03-23 19:26:00;   null;219.141;257.776; 68.817;123.067;1289.850;117.961;151.834;346.528;408.650;338.490;404.000;105.258; 89.590;168.116;203.867;209.770;277.530;101.119;166.283; 95.600;199.635;174.850;   null;195.030;208.100;113.835;224.230;128.685;271.255;  4.438; 17.172;105.855
2024-03-23 19:28:00;   null;223.300;258.048; 70.642;123.167;1287.100;124.332;150.577;350.680;407.742;332.350;408.000;105.034; 90.715;163.749;202.267;211.476;274.472; 98.913;162.799; 95.133;199.240;179.990;248.700;198.100;205.260;113.940;226.565;127.115;269.880;  4.579; 17.370;109.484
2024-03-23 19:30:00;   null;223.358;256.020; 74.408;122.317;1269.900;118.679;151.365;351.463;401.547;338.730;414.000;103.482; 91.130;168.157;202.333;208.861;273.977; 98.859;161.232; 97.400;199.315;178.110;249.300;196.725;203.330;113.890;226.455;128.335;267.560;  4.544; 17.414;106.905
2024-03-23 19:32:00;   null;224.017;255.786; 65.842;122.742;1292.150;120.335;151.541;350.870;408.123;334.950;406.000;101.516; 90.885;168.255;203.133;209.982;272.088; 97.555;162.911; 96.267;196.430;178.755;244.750;196.275;203.535;112.690;226.725;128.915;267.980;  4.884; 16.968;106.906
2024-03-23 19:34:00;   null;225.375;257.549; 72.875;123.284;1288.650;123.242;152.699;348.508;408.320;339.270;401.500;105.438; 89.100;165.678;202.933;209.981;274.943;100.235;161.975; 94.533;199.850;179.350;250.700;198.615;204.415;113.830;226.325;128.920;268.585;  4.543; 16.776;110.326
2024-03-23 19:36:00;   null;224.842;259.118; 68.092;123.425;1290.800;123.042;150.525;351.850;411.282;335.450;416.500;107.253; 89.365;167.660;199.400;207.576;278.392; 99.079;163.803; 94.733;196.855;175.290;246.000;199.555;211.575;115.100;225.915;128.290;270.310;  4.508; 16.577;110.588
2024-03-23 19:38:00;   null;220.108;255.610; 68.258;124.717;1280.700;119.456;152.878;354.439;408.462;336.020;401.500;104.490; 89.460;168.001;200.400;209.711;275.668; 99.146;164.567; 95.867;202.090;174.630;246.000;198.170;205.180;113.405;224.950;128.260;270.365;  4.429; 17.359;106.642
2024-03-23 19:40:00;   null;221.316;258.801; 73.075;119.475;1289.900;117.478;153.985;349.144;406.618;336.770;407.500;101.711; 88.600;166.208;202.467;205.601;274.001; 99.839;163.316; 96.000;198.810;178.430;   null;194.960;207.220;114.430;223.415;129.595;269.745;  4.672; 16.916;107.694
2024-03-23 19:42:00;   null;223.650;256.173; 69.467;119.792;1296.150;119.417;153.317;347.093;409.582;341.890;414.500;106.065; 89.920;168.285;200.467;210.462;274.551; 98.221;161.027; 96.200;198.615;177.610;252.900;199.275;206.045;110.745;226.220;129.140;268.735;  4.331; 17.246;108.586
2024-03-23 19:44:00;   null;222.108;258.648; 66.075;122.675;1280.650;118.986;153.429;348.905;410.717;338.265;410.000;107.278; 90.645;169.937;203.000;206.410;271.891; 98.810;162.305; 95.800;201.745;176.420;243.600;199.285;202.460;112.605;224.165;128.160;269.120;  4.644; 15.963;107.536
2024-03-23 19:46:00;   null;226.067;259.624; 69.683;123.075;1270.750;122.524;153.182;350.691;404.721;339.230;410.500;106.891; 91.315;167.877;204.200;209.502;276.693;100.953;160.508; 97.667;201.600;174.795;   null;194.145;205.555;113.635;224.335;130.925;271.365;  4.845; 16.796;107.273
2024-03-23 19:48:00;   null;223.767;252.899; 71.758;122.091;1274.250;119.594;153.823;350.257;410.272;332.330;409.000;104.858; 92.155;168.542;203.800;204.003;272.360; 98.726;159.820; 97.000;199.525;179.735;   null;199.130;206.295;115.155;228.410;128.135;270.360;  4.722; 17.036;106.906
